,code,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,continent,cc,country_name,country,per_capita,cumulative,pop,gdp
198,TUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.028999999999999998,0.04,0.0,0.028999999999999998,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.025,0.028999999999999998,0.033,0.033,0.057999999999999996,0.135,0.161,0.051,0.091,0.095,0.132,0.128,0.146,0.128,1.219,1.3769999999999998,1.443,1.3769999999999998,1.406,1.5959999999999999,1.5590000000000002,1.574,1.446,1.588,1.724,1.765,1.794,1.944,2.753,2.46,2.8819999999999997,3.083,3.592,3.852,3.739,4.208,4.731,4.823,5.391,5.541,5.841,6.749,7.478,8.75,9.465,9.8,9.493,11.25,11.489,11.870999999999999,11.992,11.663,12.377,13.14,13.127,15.363,14.892000000000001,16.354,15.776,15.549000000000001,16.581,16.748,17.809,18.12,19.67,20.545,20.559,20.925,21.927,22.269000000000002,22.601999999999997,23.684,24.333000000000002,24.322,27.103,25.524,26.305999999999997,26.866,27.892,29.275,29.008000000000003,29.62,30.357,31.013,Africa,AF,"Tunisia, Tunisian Republic",Tunisia,0.005,0.011000000000000001,2009583.0,0.0
199,TUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.209,0.22699999999999998,0.17600000000000002,0.267,0.158,0.198,0.245,0.23800000000000002,0.256,0.35200000000000004,0.275,0.447,0.326,0.125,0.139,0.183,0.154,0.161,0.17600000000000002,0.19399999999999998,0.136,0.245,0.267,0.40299999999999997,0.366,0.40299999999999997,0.41,0.425,0.392,0.374,0.44299999999999995,0.315,0.524,0.6709999999999999,1.037,0.9490000000000001,1.048,1.205,1.367,1.5319999999999998,1.579,1.88,1.722,1.9569999999999999,1.883,2.228,1.9969999999999999,2.037,1.663,1.037,0.513,0.392,0.45799999999999996,0.938,1.403,0.843,1.011,1.473,2.451,2.367,3.008,3.279,3.125,3.55,3.972,3.938,4.001,4.664,5.792000000000001,5.935,5.865,4.246,4.6339999999999995,4.905,5.468999999999999,5.619,4.946000000000001,6.117999999999999,7.023,7.0889999999999995,7.023,7.477,7.7,7.968,9.488,10.184,10.474,12.965,13.433,13.619000000000002,14.359000000000002,15.97,16.035,17.192,16.799,17.340999999999998,21.605,22.64,26.303,27.353,31.506,33.479,36.265,38.753,42.57899999999999,47.638000000000005,53.722,59.31,60.928999999999995,65.419,73.359,81.12100000000001,76.714,75.038,75.212,79.186,86.21,89.81200000000001,94.906,105.663,115.618,128.44299999999998,124.728,137.57,151.50799999999998,157.982,163.922,171.011,167.433,180.903,199.52200000000002,212.00599999999997,212.04,207.804,229.791,213.486,220.97799999999998,236.484,244.46400000000003,264.20099999999996,281.649,312.737,309.32099999999997,315.36,314.38,339.48199999999997,353.666,345.221,361.675,381.332,401.24,425.329,419.195,405.126,Europe,EU,"Turkey, Republic of",Turkey,0.013000000000000001,0.15,11651757.0,0.0
200,TUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.209,0.22699999999999998,0.17600000000000002,0.267,0.158,0.198,0.245,0.23800000000000002,0.256,0.35200000000000004,0.275,0.447,0.326,0.125,0.139,0.183,0.154,0.161,0.17600000000000002,0.19399999999999998,0.136,0.245,0.267,0.40299999999999997,0.366,0.40299999999999997,0.41,0.425,0.392,0.374,0.44299999999999995,0.315,0.524,0.6709999999999999,1.037,0.9490000000000001,1.048,1.205,1.367,1.5319999999999998,1.579,1.88,1.722,1.9569999999999999,1.883,2.228,1.9969999999999999,2.037,1.663,1.037,0.513,0.392,0.45799999999999996,0.938,1.403,0.843,1.011,1.473,2.451,2.367,3.008,3.279,3.125,3.55,3.972,3.938,4.001,4.664,5.792000000000001,5.935,5.865,4.246,4.6339999999999995,4.905,5.468999999999999,5.619,4.946000000000001,6.117999999999999,7.023,7.0889999999999995,7.023,7.477,7.7,7.968,9.488,10.184,10.474,12.965,13.433,13.619000000000002,14.359000000000002,15.97,16.035,17.192,16.799,17.340999999999998,21.605,22.64,26.303,27.353,31.506,33.479,36.265,38.753,42.57899999999999,47.638000000000005,53.722,59.31,60.928999999999995,65.419,73.359,81.12100000000001,76.714,75.038,75.212,79.186,86.21,89.81200000000001,94.906,105.663,115.618,128.44299999999998,124.728,137.57,151.50799999999998,157.982,163.922,171.011,167.433,180.903,199.52200000000002,212.00599999999997,212.04,207.804,229.791,213.486,220.97799999999998,236.484,244.46400000000003,264.20099999999996,281.649,312.737,309.32099999999997,315.36,314.38,339.48199999999997,353.666,345.221,361.675,381.332,401.24,425.329,419.195,405.126,Asia,AS,"Turkey, Republic of",Turkey,0.013000000000000001,0.15,11651757.0,0.0
201,TUV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.006999999999999999,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.006999999999999999,0.006999999999999999,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.012,Oceania,OC,Tuvalu,Tuvalu,0.8140000000000001,0.006999999999999999,9000.0,0.0
202,TWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.051,0.114,0.081,0.11,0.17600000000000002,0.256,0.21600000000000003,0.22,0.253,0.275,0.359,0.41,0.48700000000000004,0.616,0.6779999999999999,0.74,0.8540000000000001,0.92,1.015,1.385,1.7990000000000002,2.1430000000000002,2.909,3.045,2.755,3.572,3.833,3.9939999999999998,4.488,4.752,4.928,4.203,4.192,4.243,3.7739999999999996,3.594,4.195,4.173,4.364,4.734,5.251,5.899,7.181,7.768,7.935,6.417999999999999,6.425,4.63,2.187,2.862,3.6189999999999998,4.539,4.473,3.784,4.908,6.392,6.472,6.487,7.197,7.685,8.183,9.57,10.991,11.874,12.527999999999999,14.165,15.109000000000002,16.907,17.845,19.462,21.97,24.141,26.291,28.734,31.475,35.872,40.246,39.312,43.457,56.053999999999995,61.016000000000005,70.836,75.499,83.119,74.567,74.854,82.46700000000001,84.14,83.91799999999999,93.411,97.12299999999999,111.818,121.69200000000001,120.44,130.616,139.136,152.172,157.875,165.648,173.72799999999998,186.93599999999998,197.65200000000002,205.31400000000002,221.92,224.03,235.36,241.63,250.25900000000001,255.804,248.96400000000003,273.73400000000004,260.073,246.907,264.82,266.485,255.477,257.70799999999997,261.243,257.156,265.284,272.45,273.105,262.639,Asia,AS,Taiwan,Taiwan,0.001,0.004,2663782.0,0.0
203,TZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.447,0.539,0.528,0.539,0.557,0.66,0.762,0.802,0.6890000000000001,0.828,0.703,0.7659999999999999,0.802,1.033,1.161,1.37,1.758,1.652,1.795,1.765,2.461,2.164,3.1830000000000003,2.303,2.282,2.786,2.008,2.197,2.063,1.874,2.1069999999999998,2.148,2.1959999999999997,2.347,2.338,2.278,2.3680000000000003,2.272,2.162,2.1109999999999998,2.254,2.176,2.425,2.064,2.434,2.5269999999999997,2.823,2.481,2.458,2.571,3.04,3.487,3.6860000000000004,4.232,5.36,5.879,5.71,5.915,5.771,6.925,7.752000000000001,9.062000000000001,9.908,9.9,10.638,10.535,11.019,11.502,11.626,Africa,AF,"Tanzania, United Republic of",Tanzania,0.065,0.498,7650000.0,10021905408.0
204,UGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.139,0.14300000000000002,0.209,0.22,0.264,0.264,0.278,0.293,0.414,0.42100000000000004,0.406,0.428,0.43200000000000005,0.491,0.626,0.732,0.809,0.981,1.175,1.443,1.4380000000000002,1.3780000000000001,1.176,1.19,1.129,0.985,0.802,0.695,0.6709999999999999,0.626,0.527,0.545,0.614,0.58,0.617,0.7020000000000001,0.769,0.863,0.8,0.762,0.78,0.7979999999999999,0.7979999999999999,0.708,0.9259999999999999,1.018,1.061,1.209,1.254,1.361,1.4180000000000001,1.446,1.5119999999999998,1.607,2.0180000000000002,2.383,2.71,2.78,3.0,3.57,3.824,3.627,3.755,4.0969999999999995,4.522,4.805,5.226,5.385,5.531000000000001,Africa,AF,"Uganda, Republic of",Uganda,0.021,0.106,5158000.0,6543569920.0
205,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.08900000000000001,0.095,0.125,0.159,0.14300000000000002,0.15,0.168,0.161,0.509,0.584,0.486,0.659,0.715,0.965,0.991,0.93,1.129,1.3,1.614,1.6469999999999998,2.1519999999999997,2.208,2.59,2.728,2.8739999999999997,3.2710000000000004,3.321,3.617,3.71,3.926,4.095,4.423,5.008,5.513999999999999,5.837000000000001,6.8420000000000005,6.968,8.007,8.151,9.424,10.57,12.262,13.89,14.26,13.773,13.472999999999999,14.989,13.38,15.261,17.094,17.199,18.155,17.805,18.46,20.910999999999998,22.715999999999998,20.502,18.817999999999998,20.057000000000002,18.459,7.361000000000001,6.287999999999999,5.734,6.218,7.582999999999999,8.377,9.98,9.85,14.272,17.744,19.719,21.238000000000003,28.874000000000002,34.686,39.078,43.668,52.821999999999996,59.793,68.566,70.11,73.998,74.905,89.79700000000001,78.893,42.878,44.75,64.896,68.71300000000001,77.227,92.99700000000001,98.964,112.501,125.40799999999999,135.91899999999998,145.554,153.994,168.19400000000002,190.722,209.111,228.84099999999998,244.27200000000002,256.83799999999997,267.43,275.811,289.497,310.469,330.18800000000005,350.284,369.936,386.834,397.711,414.19,435.651,462.26199999999994,486.316,506.814,526.069,552.919,574.092,593.502,613.768,618.745,642.992,630.624,642.441,651.444,657.1189999999999,708.665,710.367,707.3430000000001,726.1389999999999,709.738,705.83,632.5369999999999,589.06,510.2,419.26599999999996,389.865,351.409,340.24300000000005,328.579,298.204,285.337,303.559,295.673,307.017,310.363,313.118,332.67,336.36400000000003,325.533,277.29400000000004,294.078,307.953,303.953,297.29400000000004,257.585,223.912,234.2,223.232,231.69400000000002,223.229,Europe,EU,Ukraine,Ukraine,0.0,0.003,12320877.0,0.0
206,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.065,0.051,0.051,0.055,0.073,0.076,0.087,0.084,0.087,0.073,0.065,0.094,0.109,0.142,0.145,0.145,0.145,2.454,2.622,3.153,3.505,3.736,3.9189999999999996,4.022,4.4319999999999995,3.977,4.388,4.315,4.117,4.007,4.315,4.553,5.516,5.399,4.879,4.878,5.5889999999999995,5.736000000000001,5.8020000000000005,6.069,5.769,5.6770000000000005,5.962000000000001,5.8870000000000005,5.64,5.729,6.2620000000000005,5.819,5.356,4.854,3.804,3.438,3.284,3.165,3.543,4.7860000000000005,4.853,3.967,4.527,5.143,4.439,4.03,4.559,5.404,5.513,5.64,6.681,5.267,5.031000000000001,4.558,4.5280000000000005,5.564,5.726,6.596,5.947,8.201,7.947,6.297000000000001,7.654,8.593,7.494,6.656000000000001,6.655,6.525,6.1739999999999995,6.252000000000001,6.377999999999999,South America,SA,"Uruguay, Eastern Republic of",Uruguay,0.043,0.076,1777377.0,7041059840.0
207,USA,0.762,0.7909999999999999,0.828,0.865,0.9009999999999999,1.015,1.136,1.315,1.4469999999999998,1.594,1.795,2.088,2.2640000000000002,3.023,3.528,3.3819999999999997,4.316,4.73,5.305,5.031000000000001,5.518,5.872999999999999,6.2139999999999995,6.917999999999999,7.763999999999999,9.307,11.205,12.71,15.07,16.785,18.221,19.793,24.633000000000003,26.791,30.162,33.159,38.161,40.037,41.055,41.648999999999994,45.32,47.438,45.678999999999995,47.449,54.81,58.657,58.821999999999996,59.232,72.866,82.352,93.696,98.62,103.021,126.305,139.507,134.297,135.748,132.82,147.17600000000002,143.904,175.46900000000002,198.68400000000003,210.19299999999998,235.394,253.882,267.589,272.16200000000003,287.46299999999997,307.38,373.875,335.542,401.74699999999996,427.42400000000004,450.44800000000004,454.094,425.05,479.94699999999995,480.88199999999995,500.286,545.32,625.533,664.123,723.182,766.638,896.937,882.953,987.9889999999999,1037.809,1206.404,1055.6589999999999,1169.267,1276.14,1263.4589999999998,1348.625,1448.384,1323.621,1372.983,1524.475,1676.786,1751.951,1484.1879999999999,1744.765,1430.7379999999998,1443.529,1906.245,1708.89,1755.017,1902.9520000000002,1859.8120000000001,1827.9360000000001,1960.5529999999999,1742.555,1483.059,1256.453,1347.3020000000001,1434.5829999999999,1490.299,1710.8570000000002,1789.832,1513.4920000000002,1667.993,1871.6529999999998,2039.421,2194.073,2267.575,2440.436,2355.413,2253.295,2481.044,2577.397,2160.38,2536.096,2612.719,2545.38,2606.0570000000002,2483.2960000000003,2721.0229999999997,2852.385,2828.3109999999997,2740.357,2823.005,2887.82,2877.37,2984.002,3116.022,3252.755,3388.1929999999998,3559.179,3693.298,3828.3059999999996,4021.5029999999997,4325.501,4351.309,4558.4529999999995,4762.452,4592.958,4400.795,4607.168,4735.366,4882.964,4894.043,4716.715999999999,4530.37,4301.971,4335.917,4468.262,4484.338,4487.856,4680.834,4885.590999999999,4948.021,5128.3009999999995,5078.89,5182.707,5283.438,5377.033,5438.906,5626.911999999999,5703.706999999999,5751.052,5830.298000000001,5998.07,5900.437,5942.651999999999,5991.96,6107.618,6131.893,6051.0509999999995,6128.43,5930.54,5491.036,5698.056,5565.294,5367.569,5514.029,5561.719,5412.432,5292.268,5253.606,5424.882,5284.696999999999,North America,,United States of America,United States,0.037000000000000005,0.253,6801854.0,0.0
208,UZB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.015,0.016,0.021,0.026000000000000002,0.024,0.025,0.027999999999999997,0.027000000000000003,0.085,0.09699999999999999,0.081,0.11,0.11900000000000001,0.161,0.165,0.155,0.188,0.21600000000000003,0.26899999999999996,0.27399999999999997,0.358,0.368,0.431,0.45399999999999996,0.478,0.545,0.5529999999999999,0.602,0.618,0.654,0.682,0.736,0.8340000000000001,0.9179999999999999,0.972,1.139,1.16,1.3330000000000002,1.357,1.569,1.7590000000000001,2.041,2.312,2.374,2.293,2.2430000000000003,2.495,2.227,2.54,2.846,2.863,3.022,2.964,3.073,3.4810000000000003,3.781,3.4130000000000003,3.133,3.339,3.073,1.225,1.047,0.9540000000000001,1.035,1.262,1.3940000000000001,1.661,1.64,2.376,2.9539999999999997,3.284,3.537,4.809,5.776,6.507999999999999,7.271,8.796,9.957,11.418,11.675,12.322000000000001,12.472999999999999,14.952,13.137,7.138,7.449,10.802999999999999,11.44,12.857999999999999,15.484000000000002,16.477999999999998,18.733,20.883000000000003,22.633000000000003,24.238000000000003,25.645,28.01,31.761999999999997,34.825,38.111,40.681,42.775,44.54,45.935,48.214,51.70399999999999,54.986000000000004,58.331,61.604,64.416,66.225,68.968,72.545,76.93,80.892,84.259,87.416,91.834,95.314,98.499,101.835,102.637,106.62200000000001,104.54299999999999,106.48899999999999,107.948,108.865,117.396,117.603,117.09200000000001,120.195,117.44200000000001,109.939,112.756,110.984,115.617,107.98,102.664,105.546,106.63,118.499,121.73899999999999,120.994,122.586,127.51799999999999,125.936,125.118,116.57600000000001,119.365,119.113,123.039,106.25200000000001,103.34299999999999,112.822,114.92399999999999,109.323,103.495,101.791,105.22200000000001,109.28200000000001,113.93799999999999,110.24600000000001,Asia,AS,"Uzbekistan, Republic of",Uzbekistan,0.0,0.001,2106508.0,0.0
209,VCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.011000000000000001,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.015,0.018000000000000002,0.015,0.018000000000000002,0.018000000000000002,0.022000000000000002,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.037000000000000005,0.04,0.033,0.033,0.033,0.033,0.037000000000000005,0.028999999999999998,0.037000000000000005,0.037000000000000005,0.04,0.048,0.066,0.066,0.066,0.077,0.066,0.077,0.081,0.084,0.084,0.10300000000000001,0.121,0.128,0.132,0.132,0.161,0.165,0.147,0.18,0.187,0.198,0.22,0.22,0.21600000000000003,0.26,0.191,0.311,0.22,0.198,0.253,0.209,0.275,0.213,0.253,0.256,0.264,0.257,North America,,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,0.055,0.004,67000.0,0.0
210,VEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.015,0.028999999999999998,0.051,0.081,0.081,0.21600000000000003,0.213,0.15,0.161,0.205,0.451,0.385,0.674,1.07,1.015,1.902,1.949,-1.165,-0.256,3.807,2.821,5.225,5.9910000000000005,3.1660000000000004,9.398,6.122000000000001,6.997999999999999,12.344000000000001,15.059000000000001,11.548,10.332,15.125,15.755,80.051,20.496,25.552,28.717,38.275999999999996,47.38,50.743,47.855,51.199,59.751000000000005,65.008,69.583,54.455,65.149,57.016999999999996,51.88,54.056000000000004,56.152,56.55,60.73,56.974,65.752,65.572,68.933,74.48899999999999,62.5,62.513999999999996,66.433,75.058,63.75,57.273,63.65,68.59100000000001,76.447,90.641,91.792,93.20100000000001,92.90799999999999,93.00299999999999,101.027,109.24,110.661,115.75200000000001,108.571,121.822,115.052,105.57799999999999,123.96799999999999,129.531,132.875,122.34,133.484,166.80200000000002,172.562,151.871,171.97400000000002,192.74599999999998,191.457,151.268,163.82299999999998,160.16,149.924,168.69,169.572,184.083,170.4,190.97400000000002,182.85,184.136,170.899,163.191,146.673,129.596,116.68799999999999,South America,SA,"Venezuela, Bolivarian Republic of",Venezuela,0.001,0.004,2838174.0,2305329920.0
