country,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Switzerland,5675536.0,5184560.0,5235856.0,5671872.0,5961328.0,6239792.0,6895648.0,7998512.0,8005840.0,8068128.0,7789664.0,8610400.0,8760624.0,9251600.0,8427200.0,8925504.0,8482160.0,6107888.0,5745152.0,4605648.0,7232736.0,4466416.0,6151856.0,7665088.0,7232736.0,7536848.0,7456240.0,8595744.0,8965808.0,10266528.0,9559376.0,10097984.0,10226224.0,9566704.0,9555712.0,9475104.0,9922112.0,10464384.0,10460720.0,11860368.0,8313616.0,6628176.0,5840416.0,6173840.0,4451760.0,1623152.0,5767136.0,9449456.0,10215232.0,8533456.0,10237216.0,12303712.0,11230160.0,10339808.0,12600496.0,13622752.0,17066912.0,17700784.0,16290144.0,16598065.69,19494863.33,20357279.21,24119702.04,29066696.35,28125711.05,30328933.97,31485599.05,32519441.37,35981327.05,38046961.29,40244321.23,41887938.1,42915774.09,46202432.66,41426773.0,39051090.41,40437069.46,41037716.4,42169843.29,39864464.09,40490008.1,38811717.35,36585042.11,40022060.72,39127896.83,39779998.65,42245585.35,40204139.73,40661167.4,39417616.96,44161939.66,46140163.72,46015492.76,43604679.31,42678569.6,43414060.79,44098465.42,43035015.67,44612347.11,44441709.5,43611917.32,45075797.17,43458527.07,44644101.19,45228284.21,45779837.77,45365628.28,43359827.5,44706687.82,43528067.64,45045102.6,40979689.24,42250900.62,43183909.83,39237750.66,38738547.13,39204913.87,40074025.27
Syria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,10992.0,14656.0,10992.0,14656.0,29312.0,62288.0,62288.0,58624.0,21984.0,21984.0,54960.0,36640.0,18320.0,18320.0,21984.0,25648.0,25648.0,29312.0,414032.0,381056.0,476320.0,512960.0,578912.0,1645136.0,2004208.0,1982224.0,2169088.0,2225899.33,3218694.75,3060934.74,3199869.58,3606276.42,4361268.43,3672258.14,4910927.86,4603211.3,5953949.51,7232626.08,6649931.22,8874187.23,7756280.92,7885174.67,9654411.22,11171188.35,13737142.9,14632350.64,15181394.37,22484591.27,20726687.93,26534616.16,24364458.86,27774522.84,32848984.91,29389376.94,31073218.07,35942841.5,36679116.71,34271252.54,37045258.64,42200739.27,42561058.26,45221697.26,46189815.79,41200150.12,42322276.84,40430768.82,49746529.32,51771423.31,50481494.92,48140692.14,38438581.18,53581372.06,50384626.15,49880827.75,52840385.88,65718480.22,66877395.9,61562217.17,60716402.04,56139349.21,43790055.95,35808975.93,30112021.07,28925241.22,27999397.45,27914485.97
Taiwan,109920.0,175872.0,256480.0,216176.0,219840.0,252816.0,274800.0,359072.0,410368.0,487312.0,615552.0,677840.0,740128.0,853712.0,919664.0,1014928.0,1384992.0,1799024.0,2143440.0,2909216.0,3044784.0,2755328.0,3572400.0,3832544.0,3993760.0,4488400.0,4752208.0,4928080.0,4202608.0,4191616.0,4242912.0,3773920.0,3594384.0,4195280.0,4173296.0,4363824.0,4733888.0,5250512.0,5899040.0,7181440.0,7767680.0,7936224.0,6419328.0,6426656.0,4631296.0,2187408.0,2861584.0,3620032.0,4539696.0,4473744.0,3784912.0,4909760.0,6393680.0,6474288.0,6488944.0,7199760.0,7687072.0,8185376.0,9574032.0,10991355.19,11873903.74,12528452.24,14164804.16,15108600.65,16907178.91,17844806.32,19461590.17,21969914.66,24140616.26,26290997.96,28734024.2,31475358.89,35872494.71,40246389.51,39311772.36,43456894.5,56053713.25,61016315.32,70836164.24,75499210.49,83119364.06,74566955.05,74854009.33,82467338.11,84139545.66,83917500.64,93410966.85,97123414.89,111817884.8,121692125.8,121905292.2,133004922.7,143345698.2,154835499.1,161821598.5,172111532.8,180341930.9,194304493.0,197853162.2,205222262.6,217185725.8,226210537.7,235733787.2,244506471.9,258455613.7,257108095.7,264807467.7,275536602.6,259361948.5,246456181.7,267875420.1,266935920.8,256004182.1,258304919.9,262152157.3,258887575.2,263475942.3,271525031.5
Tajikistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007313.58,3130957.9,3228751.98,3388617.83,3634063.34,3864810.52,4099729.23,4329431.03,4527008.8,4654160.2,4847013.54,5098081.04,5412533.9,5697317.26,5940702.44,6169871.23,6488520.87,6736551.37,6963984.14,7201259.4,7259087.45,7543154.27,7400173.61,7540007.93,7647665.94,7716125.62,8321724.5,8343396.12,8694201.29,8932338.83,8744083.0,8197125.4,7903715.12,7294624.73,5161394.44,2347446.17,2442887.96,2822485.18,2148921.13,2494409.02,2515545.58,2232073.97,2285489.34,1872934.22,2062191.54,2547275.25,2421168.61,2634138.72,3204293.47,2885313.02,2434691.13,2517762.83,2320034.51,2906292.25,3437059.44,5060686.36,5460201.98,5579036.68,5711373.46
Tanzania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765364.53,2461494.82,2164473.09,3182738.22,2303467.36,2281602.23,2785968.49,2007621.95,2197324.5,2062790.12,1873660.95,2106824.91,2148299.77,2196304.17,2346982.52,2337900.25,2277592.91,2367509.57,2271686.1,2161598.41,2217225.25,2348794.9,2275180.55,2545982.2,2375036.62,3496269.72,3392183.78,2822982.84,2481493.42,2457880.37,2570946.82,3039606.28,3486963.0,3686227.12,4231656.34,5360105.39,5878992.64,5710289.37,5937408.29,5693926.63,6840606.6,7807018.47,9238081.98,10912008.98,11241286.62,12453503.48,13604691.94,14230527.46
Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29312.0,25648.0,21984.0,25648.0,25648.0,29312.0,36640.0,40304.0,47632.0,58624.0,58624.0,0.0,32976.0,14656.0,0.0,0.0,29312.0,40304.0,62288.0,956304.0,1091872.0,1278736.0,1645136.0,2051840.0,2374272.0,2619760.0,2923872.0,3019136.0,3321197.6,3709492.45,4140715.25,5026779.22,5561604.35,7470280.91,7440196.3,9465437.39,12150139.05,17075663.48,14540026.9,15352543.42,19221103.39,21805480.4,24420239.18,24210529.42,24371507.7,28716186.89,32064887.57,34946967.89,36586477.76,39956233.06,37816773.22,37635582.86,42117303.97,45555747.42,48230369.82,49223371.52,56306165.36,66202872.66,77784244.08,89390102.02,98365594.92,108076713.8,122865944.9,136844214.0,158457068.5,177264411.7,183045934.3,162551647.5,174131016.7,179263989.8,192377279.3,205776032.5,221916442.2,240241704.5,244303940.0,248619994.9,249166110.2,249591018.8,264750299.2,279428513.3,275835966.0,293664430.5,296902994.6,313186490.6,320574008.8,324834134.0,330839584.0
Timor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161216.0,161216.0,175872.0,175872.0,179536.0,183200.0,201520.0,227168.0,234496.0,245488.0,293120.0,439680.0,468992.0,511799.14,517663.8,552726.95
Togo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25648.0,25648.0,43968.0,29312.0,32976.0,40304.0,40304.0,47632.0,47632.0,54960.0,65952.0,91600.0,87936.0,106256.0,131904.0,131904.0,179536.0,197856.0,194192.0,241824.0,274800.0,315104.0,404861.28,411505.64,390268.76,311440.0,322432.0,461664.0,355408.0,1381328.0,793297.5,705296.11,816611.19,622474.58,693301.41,657410.67,845832.5,922622.09,960906.92,1021393.77,972673.97,1048466.69,1030669.72,1068922.81,1004920.42,1174741.0,1265171.0,878986.0,1289967.0,1850434.0,1331372.0,1158913.0,1322471.0,1804731.0,1743929.0,1721591.0,1500506.0,1516752.0,1522778.0,2740838.0,2599362.0,2507584.0,2292573.0,2236120.0,2219738.0,2640302.26,2752156.74,2991143.87
Tonga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,14656.0,14656.0,10992.0,25648.0,18320.0,21984.0,25648.0,21984.0,32976.0,29312.0,29312.0,36640.0,40304.0,40304.0,47632.0,43968.0,47632.0,47632.0,47632.0,47632.0,54960.0,69616.0,69616.0,76944.0,95264.0,69616.0,84272.0,91600.0,95264.0,76944.0,98928.0,87936.0,109920.0,95264.0,87936.0,102592.0,117248.0,109920.0,113584.0,128240.0,113584.0,120912.0,131904.0,117248.0,102592.0,106256.0,113584.0,120912.0,131948.22,133460.2,142499.92
Trinidad and Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25648.0,65952.0,124576.0,197856.0,223504.0,289456.0,333424.0,414032.0,527616.0,769440.0,648528.0,868368.0,1000272.0,981952.0,1209120.0,1656128.0,1945584.0,1960240.0,2099472.0,3231648.0,3594384.0,3645680.0,3074096.0,3253632.0,4067040.0,4777856.0,5089296.0,5741488.0,7247392.0,8339264.0,9453120.0,10735520.0,9900128.0,10665904.0,10273856.0,10772160.0,11021312.0,10937040.0,12003264.0,12640800.0,13750992.0,2352288.0,2513504.0,2795632.0,2934864.0,2835936.0,2722352.0,2879904.0,2564800.0,3477136.0,3091702.82,2578742.82,4597933.69,7232082.25,1307394.25,3791526.82,5191115.39,4051522.24,4634187.39,4036866.24,3901179.38,8990356.51,8096399.94,8235513.08,9389821.66,10042043.38,9613295.94,15910818.16,16159260.68,15311864.04,16707079.13,16919433.54,17242381.72,18405236.99,16275545.27,17504408.97,20723080.37,17354849.73,17489066.2,15833105.53,16105021.18,16982524.22,16968324.55,19104171.66,17921083.75,17385969.15,16969487.67,20530138.29,18332472.37,19058638.31,22476773.04,23766073.58,26280582.51,28539297.06,31898734.61,33339965.55,38060246.4,42560648.82,45349201.33,44252406.97,44768959.01,47812333.89,46806957.59,45310467.99,46415529.97,46143272.89,45685020.08,41023617.99,40697187.01
Tunisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10992.0,29312.0,40304.0,0.0,29312.0,21984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18320.0,18320.0,18320.0,25648.0,29312.0,32976.0,32976.0,58624.0,135568.0,161216.0,51296.0,91600.0,95264.0,131904.0,128240.0,146560.0,128240.0,1220112.0,1377664.0,1443616.0,1377664.0,1406976.0,1597504.0,1560864.0,1575520.0,1447280.0,1588393.05,1724109.63,1764710.78,1793903.92,1944127.92,2753485.61,2460365.61,2881636.47,3083186.18,3592333.6,3852091.3,3738745.02,4207588.44,4731362.15,4823378.17,5391238.74,5541135.86,5841419.01,6748683.48,7477946.05,8750262.22,9465325.74,9800159.29,9492870.13,11249748.13,11488525.03,11870937.3,11992376.43,11663346.29,12376844.9,13140424.16,13167427.19,15362853.13,14891799.83,16353918.83,15776113.11,15552481.03,16580845.08,16766148.66,17808536.66,18120233.04,19670323.94,20545273.45,20558628.35,20925446.97,21926580.69,22268684.67,22602492.56,23684349.69,24333417.13,24321607.28,27102531.27,25524332.18,26306406.51,26865500.82,27892036.95,26404669.06,26907690.22,28134148.8
Turkey,1036912.0,948976.0,1047904.0,1205456.0,1366672.0,1531552.0,1579184.0,1879632.0,1722080.0,1956576.0,1883296.0,2227712.0,1996880.0,2037184.0,1663456.0,1036912.0,512960.0,392048.0,458000.0,937984.0,1403312.0,842720.0,1011264.0,1472928.0,2451216.0,2366944.0,3008144.0,3279280.0,3125392.0,3550416.0,3971776.0,3938800.0,4001088.0,4664272.0,5792784.0,5935680.0,5866064.0,4246576.0,4634960.0,4906096.0,5470352.0,5620576.0,4946400.0,6118880.0,7023888.0,7089840.0,7023888.0,7478224.0,7701728.0,7969200.0,9489760.0,10185920.0,10475376.0,12966896.0,13435888.0,13622752.0,14362880.0,15975040.0,16040992.0,17191803.05,16798536.69,17340838.41,21604545.77,22639942.26,26302961.64,27352954.69,31505761.43,33479112.21,36265484.67,38752695.87,42579228.31,47638166.58,53721851.76,59310029.57,60928684.15,65419388.2,73359480.84,81120828.76,76714013.09,75037983.41,75212413.19,79186174.24,86210266.73,89812354.78,94906243.14,105662649.8,115618233.9,128442564.8,124727961.1,137570451.8,146507199.6,153538017.5,159065847.3,167301865.5,163783172.1,178310252.7,195750702.8,208023000.1,208042303.4,203949027.5,226029842.5,209529144.9,217652912.6,232963018.8,241909220.8,260897954.9,281541718.9,312862498.2,310396695.7,316771031.9,319528399.8,344745495.1,354134764.7,346780965.1,357559960.9,380858096.4,402820783.8,447897175.8
Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13578842.23,14137348.64,14579099.87,15301141.9,16409454.41,17451420.32,18512368.92,19549778.44,20442043.78,21016268.73,21887106.66,23020909.72,24438184.23,25721250.28,26817160.65,27848586.43,29283591.75,30401705.86,31426739.14,32496539.62,32756727.38,34037592.58,33386955.95,34014225.91,34494413.51,34798006.64,37526967.95,37619132.99,39197826.43,40267784.05,39413065.09,36940966.51,35618528.73,32900415.23,28191680.9,33442539.76,33932206.47,30603723.9,30555890.87,32024953.84,37605024.81,37465591.78,37999761.26,39889610.73,44520132.21,46447085.16,48231551.32,49372149.44,55890131.33,56665733.56,50170747.96,57108890.86,62182264.98,64532904.04,66374122.36,68028455.58,75378997.99,76563298.02,72702485.07
Turks and Caicos Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29312.0,29312.0,32976.0,40304.0,43968.0,47632.0,47632.0,54960.0,58624.0,65952.0,69616.0,73280.0,98928.0,102592.0,102592.0,120912.0,142896.0,164880.0,179536.0,179536.0,190528.0,190528.0,197856.0,197856.0,205184.0,214202.66,218360.14,218321.37
Tuvalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,10992.0,10992.0,10992.0,10992.0,7328.0,10992.0,10992.0,10992.0,7328.0,7328.0,10992.0,10992.0,10992.0,11995.29,12132.75,12954.54
Uganda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106256.0,139232.0,142896.0,208848.0,219840.0,263808.0,263808.0,278464.0,293120.0,413705.13,421062.84,406436.56,428450.27,432143.99,490678.84,626009.11,732324.55,809179.4,981327.97,1175430.82,1442843.39,1439119.95,1380644.53,1179243.4,1193839.97,1131789.69,988430.72,804849.87,698142.24,672818.39,626309.0,527339.94,545301.77,614477.48,581378.31,617895.14,702525.31,768917.6,863577.08,801206.97,755865.71,775880.94,783176.87,775816.81,703832.54,929962.33,1036012.21,1080100.32,1234062.63,1279432.72,1394391.33,1468081.46,1507868.45,1547359.05,1680607.97,2104560.9,2468619.13,2815316.72,3052256.33,3246679.36,3765155.98,4067846.32,3860678.11,4645220.43,4987717.76,5324763.26,5571393.24,5782828.9
Ukraine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259196535.8,269820472.5,278218370.7,291961398.4,313096479.2,332960905.9,353163069.7,372910851.7,389902021.0,400829957.9,417426075.5,439019884.8,465875437.5,490162179.2,510844117.0,530269671.0,557364180.8,578782384.9,598415376.2,618948569.4,624066945.9,648599560.7,636143407.6,648171584.0,657289593.7,663067520.3,715195383.1,716931399.8,747092497.8,767539685.5,751236295.0,705832231.0,632538757.8,589062246.2,510201372.9,419267635.3,389865789.2,351409867.3,340243797.4,321067218.8,292311281.4,279537842.8,301300733.2,294199978.3,305183445.0,306255428.8,313533699.8,332764711.4,336601096.6,325732775.8,277169902.1,293518810.8,307071163.9,303705068.4,296074061.2,256583599.0,223579698.1,235156014.4,212116257.7
United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10992.0,10992.0,10992.0,18320.0,21984.0,18320.0,21984.0,25648.0,916000.0,1242096.0,20507408.0,15234912.0,21166928.0,23434944.0,30605392.0,31301552.0,31045072.0,39617010.82,38751287.98,44753590.32,36546458.46,36823392.41,36766930.4,36752773.8,35220453.33,46155642.18,49652517.75,47030072.86,47450353.36,48095598.34,54186134.65,51702598.13,56672348.65,57757684.96,65565378.9,72604565.1,70012743.45,40429014.45,41073714.6,80682450.25,77542664.08,111788067.0,100602944.1,83745587.73,105677097.9,111867460.8,114554436.6,121883794.7,133336992.3,154155409.4,165185136.2,158164662.1,162704863.6,173923739.0,168210994.8,208811648.3,227477221.3,233426543.8,231773458.0
United Kingdom,419740512.0,410701424.0,426639824.0,429985056.0,431992928.0,437672128.0,453350384.0,473568336.0,461964448.0,466086448.0,469732128.0,481350672.0,455885872.0,498322320.0,483182672.0,489481088.0,507071952.0,501169248.0,466848560.0,456131360.0,470014256.0,319804912.0,428222672.0,454892928.0,475982912.0,449657072.0,246371024.0,466734976.0,437657472.0,460693040.0,441094304.0,412236640.0,395917184.0,392172576.0,423224976.0,429131344.0,453823040.0,468160272.0,448971904.0,452456368.0,475143856.0,469680832.0,468929712.0,454848960.0,442043280.0,417641040.0,436155232.0,461297600.0,475598192.0,485146576.0,500440112.0,544836800.0,528425744.0,540088256.0,552710736.0,576643984.0,574009568.0,570396864.0,555935056.0,546606132.0,584020017.6,588614801.4,592931498.6,603385663.2,607865989.4,622111621.4,618074666.0,592057027.0,606488304.6,628382547.0,652577395.1,660388283.8,648026448.4,659577321.9,617183889.6,603247367.3,598526349.6,604362139.4,604713988.3,644513312.0,579035974.7,560555006.5,548240956.1,545485794.2,529108886.3,559628081.2,568554785.6,571668517.3,570294855.4,581577310.6,601067551.5,609020421.9,593504125.9,579402782.1,575657386.1,566834101.6,588493462.0,562484735.6,567486178.9,560505345.8,567061452.3,575927499.8,560040954.1,571600968.8,573203764.5,570001049.8,567652245.2,559321980.6,544848238.5,494604731.5,512214253.3,469811462.2,487670753.9,477732571.4,438691177.0,422662553.9,398550884.1,384706788.6
United States,662736992.0,721525872.0,764493600.0,894404384.0,880221040.0,984498480.0,1033339600.0,1201802992.0,1050974432.0,1163352976.0,1269227920.0,1256385600.0,1341210864.0,1440113216.0,1315698432.0,1365268688.0,1516258464.0,1668468352.0,1745584560.0,1476951072.0,1735889616.0,1421972752.0,1433327488.0,1894009536.0,1695592944.0,1740898304.0,1888535520.0,1844838656.0,1827786400.0,1960338928.0,1742210016.0,1483080944.0,1256400256.0,1347183184.0,1434390048.0,1490262384.0,1710695952.0,1789563552.0,1513418864.0,1667863792.0,1871490592.0,2039213856.0,2193896944.0,2267184272.0,2440377888.0,2355340112.0,2253033904.0,2480762496.0,2577052416.0,2159990288.0,2535942336.0,2612369712.0,2545080352.0,2605745200.0,2483052496.0,2721721792.0,2852903984.0,2828611664.0,2740924816.0,2823004702.0,2887820432.0,2877369848.0,2984001744.0,3116022372.0,3252755199.0,3388192678.0,3559179160.0,3693298171.0,3828306054.0,4021502617.0,4325500825.0,4351308657.0,4558452642.0,4762452212.0,4592958261.0,4400795008.0,4607168187.0,4735366318.0,4882964043.0,4894042875.0,4716716355.0,4530369843.0,4301970691.0,4335916563.0,4468262025.0,4484338153.0,4487855840.0,4680834052.0,4885590503.0,4948021163.0,5121264461.0,5070839400.0,5174059076.0,5284687882.0,5377987137.0,5439213314.0,5626186717.0,5703890708.0,5752324190.0,5832250178.0,6000606067.0,5902454993.0,5943651279.0,5991319569.0,6106620735.0,6132005704.0,6052236286.0,6130983563.0,5932775281.0,5495394958.0,5701075808.0,5570706560.0,5366730281.0,5519612557.0,5568759258.0,5420804127.0,5310861406.0,5269529513.0
Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76944.0,65952.0,51296.0,51296.0,54960.0,73280.0,76944.0,87936.0,84272.0,87936.0,73280.0,65952.0,95264.0,109920.0,142896.0,146560.0,146560.0,146560.0,2454880.0,2623424.0,3154704.0,3506448.0,3737280.0,3920480.0,4023072.0,4433440.0,3979104.0,4387778.19,4314527.91,4116761.06,4006900.49,4314825.07,4552717.63,5516290.19,5398834.18,4878754.19,4878367.89,5589391.9,5735803.32,5801933.61,6069375.9,5768719.89,5677001.02,5962406.72,5887085.63,5639634.26,5729321.18,6262352.1,5818505.33,5355956.81,4853821.99,3803538.49,3438155.63,3283812.79,3164912.26,3542532.92,4785972.99,4852638.3,3967093.14,4527504.9,5142876.66,4439208.42,4029883.55,4558502.52,5404437.18,5513135.86,5640085.63,6681027.8,5267153.59,5030575.82,4557734.0,4527831.12,5563795.56,5725804.9,6596086.62,5946511.04,8200664.45,7947333.75,6296711.38,7653810.49,8593082.95,7489843.7,6656106.94,6651105.74,6764424.63,6840339.75
Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45961762.03,47851513.16,49346178.06,51789510.96,55540750.03,59067354.81,62657750.98,66168419.4,69188102.13,71131423.97,74078877.97,77916066.12,82672639.03,86971042.72,90630118.27,94064862.24,98857216.38,102597006.9,106018830.0,109600076.1,110454536.5,114744168.4,112500335.8,114605456.9,116177650.1,117161604.4,126361753.4,126613449.3,131906791.4,135477806.4,132539565.2,124154260.4,119875250.4,111270202.0,115866394.0,108284090.0,103202290.0,105872056.0,107003306.0,118945966.0,122204526.0,121455636.0,123040688.0,127943388.0,126437996.0,125719050.0,116894940.0,119698362.0,119417270.0,123335630.0,106533902.0,103581488.0,113045364.0,115121942.0,102654856.6,104480817.7,110669325.1,97925267.72,98998947.27
